frequency,channel,power,log_power
28.076171875,Fp2,4.2746805810273234e-13,-12.369096331714758
28.3203125,Fp2,3.206077893101208e-13,-12.49402593047436
28.564453125,Fp2,3.309296151434581e-13,-12.48026436575684
28.80859375,Fp2,3.222287060457409e-13,-12.491835772663125
29.052734375,Fp2,3.389695333986223e-13,-12.46983933445611
29.296875,Fp2,3.3858082215308094e-13,-12.4703376447769
29.541015625,Fp2,2.919010287060791e-13,-12.534764374485825
29.78515625,Fp2,3.2052810599812433e-13,-12.494133882698316
30.029296875,Fp2,2.941299617243338e-13,-12.531460733572578
30.2734375,Fp2,2.719647325789181e-13,-12.565487410081298
30.517578125,Fp2,3.164029850137327e-13,-12.499759427927593
30.76171875,Fp2,3.2170917012643563e-13,-12.49253655961855
31.005859375,Fp2,3.394063353711759e-13,-12.469280055385864
31.25,Fp2,2.881379747164627e-13,-12.54039950075124
31.494140625,Fp2,2.696474865557459e-13,-12.569203623512506
31.73828125,Fp2,2.8976013484275533e-13,-12.537961364926721
31.982421875,Fp2,3.147561901730995e-13,-12.502025720055418
32.2265625,Fp2,3.3297407016005135e-13,-12.47758958518698
32.470703125,Fp2,3.130849027478894e-13,-12.504337873971602
32.71484375,Fp2,2.732229866518764e-13,-12.563482765619662
32.958984375,Fp2,2.593280834461931e-13,-12.586150449581234
33.203125,Fp2,2.8165114219414614e-13,-12.550288483208645
33.447265625,Fp2,2.8808318563912513e-13,-12.540482089158834
33.69140625,Fp2,2.8691685142613057e-13,-12.542243943679903
33.935546875,Fp2,3.3379841632290335e-13,-12.476515728123685
34.1796875,Fp2,3.569244845799916e-13,-12.447423658955937
34.423828125,Fp2,2.762069168252572e-13,-12.558765449937589
34.66796875,Fp2,2.678239568295667e-13,-12.572150577982942
34.912109375,Fp2,2.9687529295726053e-13,-12.527425944467996
35.15625,Fp2,2.6217089202667334e-13,-12.58141552825973
35.400390625,Fp2,2.368289886208596e-13,-12.625565139670645
35.64453125,Fp2,2.5414504744373065e-13,-12.594918349029607
35.888671875,Fp2,2.399326084857517e-13,-12.619910724424638
36.1328125,Fp2,2.2136600103835901e-13,-12.654889080364581
36.376953125,Fp2,2.485285054565376e-13,-12.604623791830083
36.62109375,Fp2,2.602134937849691e-13,-12.584670186158743
36.865234375,Fp2,2.698437843913047e-13,-12.568887581066052
37.109375,Fp2,2.948899821969796e-13,-12.530339980756004
37.353515625,Fp2,2.2347399884416551e-13,-12.650772999670286
37.59765625,Fp2,2.669376258729248e-13,-12.57359020643995
37.841796875,Fp2,2.333891591528441e-13,-12.6319193206533
38.0859375,Fp2,2.5576447077949866e-13,-12.592159785174372
38.330078125,Fp2,2.753077276540758e-13,-12.560181598158353
38.57421875,Fp2,2.3941622288246296e-13,-12.620846425067342
38.818359375,Fp2,2.528814893200292e-13,-12.597082959427391
39.0625,Fp2,2.4045033499870493e-13,-12.618974613524722
