frequency,channel,power,log_power,patient
38.57421875,F7,1.3747945270338158e-12,-11.861762205429011,Alzheimer's
38.818359375,F7,1.5463853449752366e-12,-11.810682274749386,Alzheimer's
39.0625,F7,1.385570443172914e-12,-11.85837138954715,Alzheimer's
39.306640625,F7,1.332404503077333e-12,-11.875363908209671,Alzheimer's
39.55078125,F7,1.3804419989843097e-12,-11.85998183607306,Alzheimer's
39.794921875,F7,1.4374638721281816e-12,-11.842403061652275,Alzheimer's
0.0,F8,7.878093380580274e-10,-9.103578875719007,Alzheimer's
0.244140625,F8,6.8898690473950085e-09,-8.161789032451475,Alzheimer's
0.48828125,F8,2.598202353154248e-09,-8.585327028229877,Alzheimer's
0.732421875,F8,9.336313521288227e-10,-9.029824572742548,Alzheimer's
0.9765625,F8,5.341681217188183e-10,-9.27232203352676,Alzheimer's
1.220703125,F8,3.365503427420123e-10,-9.472949962822616,Alzheimer's
1.46484375,F8,2.2964370892610822e-10,-9.638945447551087,Alzheimer's
1.708984375,F8,1.6271618511605201e-10,-9.788569246344077,Alzheimer's
1.953125,F8,1.4049505568285603e-10,-9.852338959228195,Alzheimer's
2.197265625,F8,9.942565392250672e-11,-10.002501543977864,Alzheimer's
2.44140625,F8,7.816642234185652e-11,-10.106979765140832,Alzheimer's
2.685546875,F8,6.834315023943481e-11,-10.165305006513682,Alzheimer's
2.9296875,F8,5.4739925400649006e-11,-10.261695798780272,Alzheimer's
3.173828125,F8,4.3599227463064596e-11,-10.360521205949317,Alzheimer's
3.41796875,F8,3.922060030470588e-11,-10.406485763370274,Alzheimer's
3.662109375,F8,3.3384948735922925e-11,-10.476449286308524,Alzheimer's
3.90625,F8,2.7265310136179168e-11,-10.56438955795643,Alzheimer's
4.150390625,F8,2.671775670688628e-11,-10.57320000917253,Alzheimer's
4.39453125,F8,2.185684720109138e-11,-10.660412483828168,Alzheimer's
4.638671875,F8,1.8100090341021164e-11,-10.74231925747838,Alzheimer's
4.8828125,F8,1.564243316530419e-11,-10.805695691936288,Alzheimer's
5.126953125,F8,1.3635354438523108e-11,-10.865333568489197,Alzheimer's
5.37109375,F8,1.2270293738119344e-11,-10.911145040588613,Alzheimer's
5.615234375,F8,1.174507182616159e-11,-10.930144322980862,Alzheimer's
5.859375,F8,1.0207501101292096e-11,-10.991080564548726,Alzheimer's
6.103515625,F8,1.0037323662317317e-11,-10.998382071417396,Alzheimer's
6.34765625,F8,8.901665731951297e-12,-11.050528718017398,Alzheimer's
6.591796875,F8,7.845368751634085e-12,-11.105386638688111,Alzheimer's
6.8359375,F8,6.319072856311223e-12,-11.19934663737038,Alzheimer's
7.080078125,F8,5.822744986433769e-12,-11.234872229883358,Alzheimer's
7.32421875,F8,5.864135504815538e-12,-11.231796002842758,Alzheimer's
7.568359375,F8,6.269791309361025e-12,-11.202746914464544,Alzheimer's
7.8125,F8,5.259388020513686e-12,-11.279064787172556,Alzheimer's
8.056640625,F8,5.714266916209876e-12,-11.243039477371251,Alzheimer's
8.30078125,F8,5.661347221176799e-12,-11.247080208193188,Alzheimer's
8.544921875,F8,4.688890755992096e-12,-11.328929885542768,Alzheimer's
8.7890625,F8,4.650097892673404e-12,-11.332537904357276,Alzheimer's
9.033203125,F8,3.839653862602148e-12,-11.415707924678678,Alzheimer's
9.27734375,F8,3.845980626691098e-12,-11.414992907758055,Alzheimer's
9.521484375,F8,4.190961281556993e-12,-11.37768635140281,Alzheimer's
9.765625,F8,3.637691602111856e-12,-11.439174122528806,Alzheimer's
10.009765625,F8,2.661432961564298e-12,-11.57488446873202,Alzheimer's
10.25390625,F8,2.705971460340116e-12,-11.567676788182656,Alzheimer's
10.498046875,F8,2.821028834283507e-12,-11.549592474813716,Alzheimer's
10.7421875,F8,2.667590599900239e-12,-11.573880821624748,Alzheimer's
10.986328125,F8,2.5924754753088176e-12,-11.586285343324043,Alzheimer's
11.23046875,F8,2.193815135714276e-12,-11.658799971529662,Alzheimer's
11.474609375,F8,2.1879445047943746e-12,-11.659963697680118,Alzheimer's
11.71875,F8,2.1048406499197244e-12,-11.676780777491077,Alzheimer's
11.962890625,F8,1.820486308183827e-12,-11.739812583031917,Alzheimer's
12.20703125,F8,2.0477860628385098e-12,-11.688715417120962,Alzheimer's
12.451171875,F8,1.86737827950899e-12,-11.728767697014788,Alzheimer's
12.6953125,F8,1.807482055322444e-12,-11.742926005686614,Alzheimer's
12.939453125,F8,1.8028302616544064e-12,-11.744045160630336,Alzheimer's
13.18359375,F8,1.5594510357353325e-12,-11.807028256843864,Alzheimer's
13.427734375,F8,1.6019428943086597e-12,-11.79535296960551,Alzheimer's
13.671875,F8,1.6882940470990273e-12,-11.77255191084367,Alzheimer's
13.916015625,F8,1.728733691814011e-12,-11.762271903824695,Alzheimer's
14.16015625,F8,1.662324989957718e-12,-11.779284066263331,Alzheimer's
14.404296875,F8,1.4474327343204758e-12,-11.839401609840408,Alzheimer's
14.6484375,F8,1.2608969637579925e-12,-11.899320401055483,Alzheimer's
14.892578125,F8,1.2773192212063993e-12,-11.893700552475508,Alzheimer's
15.13671875,F8,1.2196457422659761e-12,-11.913766295981654,Alzheimer's
15.380859375,F8,1.2017516012966065e-12,-11.92018529051505,Alzheimer's
15.625,F8,1.2110368434172224e-12,-11.916842644099397,Alzheimer's
15.869140625,F8,1.191177336822481e-12,-11.924023578004848,Alzheimer's
16.11328125,F8,1.1427711517719292e-12,-11.942040731523806,Alzheimer's
16.357421875,F8,9.640141920214505e-13,-12.015916572454811,Alzheimer's
16.6015625,F8,9.77661621484159e-13,-12.009811432892104,Alzheimer's
16.845703125,F8,1.0142736520557445e-12,-11.993844856103271,Alzheimer's
17.08984375,F8,1.0400276426780876e-12,-11.982955117525242,Alzheimer's
17.333984375,F8,9.637995958493036e-13,-12.016013260147751,Alzheimer's
17.578125,F8,9.513612527504638e-13,-12.021654540596735,Alzheimer's
17.822265625,F8,9.532842507612176e-13,-12.020777581911233,Alzheimer's
18.06640625,F8,9.524098007441904e-13,-12.021176144149958,Alzheimer's
18.310546875,F8,9.078540545873384e-13,-12.0419839624721,Alzheimer's
18.5546875,F8,8.139553975822516e-13,-12.089399392548913,Alzheimer's
18.798828125,F8,8.334011598410632e-13,-12.079145899472426,Alzheimer's
19.04296875,F8,8.903123612116118e-13,-12.050457596781415,Alzheimer's
19.287109375,F8,8.42453788159744e-13,-12.074453912530997,Alzheimer's
19.53125,F8,8.229290003566156e-13,-12.084637632689873,Alzheimer's
19.775390625,F8,8.297110143347156e-13,-12.0810731446525,Alzheimer's
20.01953125,F8,7.5734893729841e-13,-12.120703979644436,Alzheimer's
20.263671875,F8,7.837795645399085e-13,-12.105806064056756,Alzheimer's
20.5078125,F8,7.426711436132466e-13,-12.12920345020989,Alzheimer's
20.751953125,F8,7.836093143361093e-13,-12.105900410425216,Alzheimer's
20.99609375,F8,8.028526750399545e-13,-12.095364141255915,Alzheimer's
21.240234375,F8,8.185151899586695e-13,-12.086973256564786,Alzheimer's
21.484375,F8,7.869389714428379e-13,-12.104058946666752,Alzheimer's
21.728515625,F8,7.634371013886219e-13,-12.11722673810343,Alzheimer's
21.97265625,F8,7.477001113728407e-13,-12.126272554663462,Alzheimer's
22.216796875,F8,6.848285758229787e-13,-12.164418126159015,Alzheimer's
22.4609375,F8,7.113902553010834e-13,-12.147892088121216,Alzheimer's
22.705078125,F8,7.020737577636025e-13,-12.153617259797478,Alzheimer's
22.94921875,F8,5.77806934068514e-13,-12.23821725063716,Alzheimer's
23.193359375,F8,6.058356662600646e-13,-12.217645162822278,Alzheimer's
23.4375,F8,5.418811161255651e-13,-12.266095983339634,Alzheimer's
23.681640625,F8,5.13331035471302e-13,-12.289602477943657,Alzheimer's
23.92578125,F8,6.43442201650006e-13,-12.19149045828846,Alzheimer's
24.169921875,F8,5.8979167544214e-13,-12.229301361548645,Alzheimer's
24.4140625,F8,5.414760690658989e-13,-12.26642073257936,Alzheimer's
24.658203125,F8,5.852854071736669e-13,-12.232632303944865,Alzheimer's
24.90234375,F8,5.877388585914785e-13,-12.230815594781676,Alzheimer's
25.146484375,F8,5.54157032466362e-13,-12.256367151029757,Alzheimer's
25.390625,F8,6.027351293560002e-13,-12.21987349570505,Alzheimer's
25.634765625,F8,5.911718658701416e-13,-12.228286242387398,Alzheimer's
25.87890625,F8,6.274993907237413e-13,-12.20238669152891,Alzheimer's
26.123046875,F8,6.609449421707906e-13,-12.179834716470957,Alzheimer's
26.3671875,F8,6.127332785623892e-13,-12.212728531772616,Alzheimer's
26.611328125,F8,6.583095511100339e-13,-12.181569843883628,Alzheimer's
26.85546875,F8,7.031466728675012e-13,-12.152954073880789,Alzheimer's
27.099609375,F8,6.286699924068639e-13,-12.201577268842009,Alzheimer's
27.34375,F8,5.844351675501979e-13,-12.23326365890224,Alzheimer's
27.587890625,F8,6.594803440041047e-13,-12.18079814419308,Alzheimer's
27.83203125,F8,6.117359227770895e-13,-12.213436015814462,Alzheimer's
28.076171875,F8,6.484578951196804e-13,-12.188118217746178,Alzheimer's
28.3203125,F8,6.58630741261689e-13,-12.18135800267248,Alzheimer's
28.564453125,F8,7.062854379285384e-13,-12.15101974786532,Alzheimer's
28.80859375,F8,6.914927168874999e-13,-12.16021238971552,Alzheimer's
29.052734375,F8,6.299888070098855e-13,-12.200667166573442,Alzheimer's
29.296875,F8,5.963980889593262e-13,-12.22446375682828,Alzheimer's
29.541015625,F8,6.009258716582341e-13,-12.221179097906322,Alzheimer's
29.78515625,F8,5.68690008660975e-13,-12.245124401819089,Alzheimer's
30.029296875,F8,5.904936302783538e-13,-12.228784782808946,Alzheimer's
30.2734375,F8,5.980831586434195e-13,-12.223238426665318,Alzheimer's
30.517578125,F8,6.874275574383719e-13,-12.162773061952167,Alzheimer's
30.76171875,F8,6.106614936928323e-13,-12.214199464323704,Alzheimer's
31.005859375,F8,6.292615244254354e-13,-12.201168821947988,Alzheimer's
31.25,F8,5.044642122245788e-13,-12.297169638118207,Alzheimer's
31.494140625,F8,5.509641455717246e-13,-12.258876662286148,Alzheimer's
31.73828125,F8,6.375957767629104e-13,-12.195454568234652,Alzheimer's
31.982421875,F8,6.231799415125657e-13,-12.205386533882672,Alzheimer's
32.2265625,F8,5.090210730774027e-13,-12.293264237836544,Alzheimer's
32.470703125,F8,5.20720138109809e-13,-12.283395626278894,Alzheimer's
32.71484375,F8,5.52941772376675e-13,-12.25732059973858,Alzheimer's
32.958984375,F8,5.214419689124084e-13,-12.28279401702357,Alzheimer's
33.203125,F8,5.129957433010977e-13,-12.289886238530512,Alzheimer's
33.447265625,F8,4.52838161271188e-13,-12.344056981706808,Alzheimer's
33.69140625,F8,4.710249284410576e-13,-12.326956107737548,Alzheimer's
33.935546875,F8,5.168173232040685e-13,-12.286662937648718,Alzheimer's
34.1796875,F8,5.135999107046162e-13,-12.2893750604464,Alzheimer's
34.423828125,F8,4.90392500865505e-13,-12.30945617971646,Alzheimer's
34.66796875,F8,5.406450200848224e-13,-12.2670877929689,Alzheimer's
34.912109375,F8,4.646706339557594e-13,-12.33285477299984,Alzheimer's
35.15625,F8,4.731368986383536e-13,-12.32501318120499,Alzheimer's
35.400390625,F8,4.574008592599471e-13,-12.339703023875526,Alzheimer's
35.64453125,F8,4.743420814207008e-13,-12.323908345054836,Alzheimer's
35.888671875,F8,4.337955525091881e-13,-12.362714904905088,Alzheimer's
36.1328125,F8,4.74974377385301e-13,-12.323329817870531,Alzheimer's
36.376953125,F8,5.305016728763394e-13,-12.275313242262513,Alzheimer's
36.62109375,F8,5.347919632314196e-13,-12.271815127869424,Alzheimer's
36.865234375,F8,5.162691273518257e-13,-12.287123844779671,Alzheimer's
37.109375,F8,4.859418946078274e-13,-12.313415657404022,Alzheimer's
37.353515625,F8,4.601233620041876e-13,-12.337125715589956,Alzheimer's
37.59765625,F8,4.385148240523002e-13,-12.358015720666712,Alzheimer's
37.841796875,F8,4.712962250400226e-13,-12.326706038812087,Alzheimer's
38.0859375,F8,4.257615063023113e-13,-12.370833606298827,Alzheimer's
38.330078125,F8,4.268230436772064e-13,-12.369752141563184,Alzheimer's
38.57421875,F8,4.632162010999856e-13,-12.334216259459206,Alzheimer's
38.818359375,F8,5.087278055600157e-13,-12.293514524465635,Alzheimer's
39.0625,F8,4.984329829628989e-13,-12.302393226692327,Alzheimer's
39.306640625,F8,5.311518297455553e-13,-12.274781318098418,Alzheimer's
39.55078125,F8,4.885137898651766e-13,-12.31112317242049,Alzheimer's
39.794921875,F8,4.821280400145347e-13,-12.316837609712886,Alzheimer's
0.0,T3,6.34510699901416e-10,-9.19756104989873,Alzheimer's
0.244140625,T3,5.153419408515748e-09,-8.287904511256782,Alzheimer's
0.48828125,T3,1.9652447970753607e-09,-8.706583344831895,Alzheimer's
0.732421875,T3,8.366994570927672e-10,-9.077430512813848,Alzheimer's
0.9765625,T3,4.817563970706435e-10,-9.31717250979335,Alzheimer's
1.220703125,T3,3.1743634673376513e-10,-9.498343347643658,Alzheimer's
1.46484375,T3,2.1382066123672e-10,-9.66995033173924,Alzheimer's
1.708984375,T3,1.5690664751088315e-10,-9.80435865669261,Alzheimer's
1.953125,T3,1.3128349073432248e-10,-9.88178988422112,Alzheimer's
2.197265625,T3,9.626167880561918e-11,-10.016546568488092,Alzheimer's
2.44140625,T3,7.261746961740374e-11,-10.138958888311375,Alzheimer's
2.685546875,T3,5.921453908809572e-11,-10.22757164681606,Alzheimer's
2.9296875,T3,4.7665802572914206e-11,-10.321793090147258,Alzheimer's
3.173828125,T3,3.9646979805425376e-11,-10.401789890409324,Alzheimer's
3.41796875,T3,3.672246725998766e-11,-10.435068147694068,Alzheimer's
3.662109375,T3,3.0966083534179486e-11,-10.509113718991012,Alzheimer's
3.90625,T3,2.561269720635896e-11,-10.591544684703829,Alzheimer's
4.150390625,T3,2.433107115154132e-11,-10.613838771259744,Alzheimer's
4.39453125,T3,2.0850890495785726e-11,-10.680875392529677,Alzheimer's
4.638671875,T3,1.7336122249791975e-11,-10.76104803914654,Alzheimer's
4.8828125,T3,1.5761287037181115e-11,-10.802408321724409,Alzheimer's
5.126953125,T3,1.309793776534134e-11,-10.882797077446158,Alzheimer's
5.37109375,T3,1.1574832763507829e-11,-10.936485275075489,Alzheimer's
5.615234375,T3,9.110040284885714e-12,-11.040479702558848,Alzheimer's
5.859375,T3,8.815364715854756e-12,-11.054759715037202,Alzheimer's
6.103515625,T3,9.119489363891438e-12,-11.040029478848435,Alzheimer's
6.34765625,T3,8.818728539465572e-12,-11.05459402576372,Alzheimer's
6.591796875,T3,7.580596020205015e-12,-11.120296646860034,Alzheimer's
6.8359375,T3,7.167992886089955e-12,-11.144602434363428,Alzheimer's
7.080078125,T3,7.043151356243018e-12,-11.15223297858554,Alzheimer's
7.32421875,T3,6.587959978937776e-12,-11.18124904778086,Alzheimer's
7.568359375,T3,6.293881665853841e-12,-11.201081426715112,Alzheimer's
7.8125,T3,5.405052018626635e-12,-11.26720012200784,Alzheimer's
8.056640625,T3,5.062318832233184e-12,-11.295650505815654,Alzheimer's
8.30078125,T3,4.830343887847744e-12,-11.316021949315106,Alzheimer's
8.544921875,T3,4.262319483585925e-12,-11.37035400071326,Alzheimer's
8.7890625,T3,3.743848047701212e-12,-11.426681786371988,Alzheimer's
9.033203125,T3,3.383577130465544e-12,-11.47062391909073,Alzheimer's
9.27734375,T3,3.19830575293784e-12,-11.495080020744124,Alzheimer's
9.521484375,T3,3.0771874699395428e-12,-11.511846044642972,Alzheimer's
9.765625,T3,3.010769675752284e-12,-11.52132246679738,Alzheimer's
10.009765625,T3,2.6566235982282087e-12,-11.575669973927106,Alzheimer's
10.25390625,T3,2.5987863820517608e-12,-11.585229417655196,Alzheimer's
10.498046875,T3,2.827712332235059e-12,-11.548564774110467,Alzheimer's
10.7421875,T3,2.5892815785075933e-12,-11.586820718455604,Alzheimer's
10.986328125,T3,2.3412210818849197e-12,-11.630557573868863,Alzheimer's
11.23046875,T3,2.135349743802024e-12,-11.670530982763724,Alzheimer's
11.474609375,T3,2.25904246252366e-12,-11.646075605703633,Alzheimer's
11.71875,T3,1.941331600938624e-12,-11.711900275967803,Alzheimer's
11.962890625,T3,1.6321502826507617e-12,-11.787239855434434,Alzheimer's
12.20703125,T3,1.891392441958477e-12,-11.723218350745585,Alzheimer's
12.451171875,T3,1.8458849891401867e-12,-11.733795361889634,Alzheimer's
12.6953125,T3,1.8132975418008369e-12,-11.741530927200785,Alzheimer's
12.939453125,T3,1.836313090927029e-12,-11.73605326971999,Alzheimer's
13.18359375,T3,1.7038187534792578e-12,-11.76857660590169,Alzheimer's
13.427734375,T3,1.571581737235016e-12,-11.80366302660504,Alzheimer's
13.671875,T3,1.5131092789617365e-12,-11.820129705462444,Alzheimer's
13.916015625,T3,1.401959978672688e-12,-11.853264383865575,Alzheimer's
14.16015625,T3,1.220561781147524e-12,-11.913440233016653,Alzheimer's
14.404296875,T3,1.1879595135838748e-12,-11.925198360134903,Alzheimer's
14.6484375,T3,1.1596738207449888e-12,-11.93566414678223,Alzheimer's
14.892578125,T3,1.2010840619172782e-12,-11.920426595969928,Alzheimer's
15.13671875,T3,1.110721723402354e-12,-11.954394734154288,Alzheimer's
15.380859375,T3,1.225649715789333e-12,-11.911633631152185,Alzheimer's
15.625,T3,1.1333175754553662e-12,-11.945648376154194,Alzheimer's
15.869140625,T3,1.0547437957599317e-12,-11.97685302055632,Alzheimer's
16.11328125,T3,1.055752488108103e-12,-11.976437886393374,Alzheimer's
16.357421875,T3,1.0776585749567641e-12,-11.96751881104051,Alzheimer's
16.6015625,T3,9.562969156550417e-13,-12.019407244951749,Alzheimer's
16.845703125,T3,9.21306745477054e-13,-12.035595749077432,Alzheimer's
17.08984375,T3,8.370364673781953e-13,-12.07725562057769,Alzheimer's
17.333984375,T3,9.76080395210357e-13,-12.01051441003998,Alzheimer's
17.578125,T3,9.536623988271522e-13,-12.020605340469064,Alzheimer's
17.822265625,T3,9.823225053318562e-13,-12.007745906009754,Alzheimer's
18.06640625,T3,9.33061731136523e-13,-12.030089622486,Alzheimer's
18.310546875,T3,1.03173483596426e-12,-11.986431905494348,Alzheimer's
18.5546875,T3,7.978438909522819e-13,-12.098082075980471,Alzheimer's
18.798828125,T3,9.589487760075158e-13,-12.018204590839169,Alzheimer's
19.04296875,T3,9.017468823797609e-13,-12.04491535049849,Alzheimer's
19.287109375,T3,7.803963054053874e-13,-12.107684795333196,Alzheimer's
19.53125,T3,7.644470973762317e-13,-12.116652564028708,Alzheimer's
19.775390625,T3,7.332120260590864e-13,-12.1347704204034,Alzheimer's
20.01953125,T3,6.373844955112926e-13,-12.195598505022604,Alzheimer's
20.263671875,T3,6.518546205490319e-13,-12.185849251711966,Alzheimer's
20.5078125,T3,6.759612217351693e-13,-12.170078217770632,Alzheimer's
20.751953125,T3,6.772243471533139e-13,-12.16926743679426,Alzheimer's
20.99609375,T3,7.210830624381909e-13,-12.142014705487505,Alzheimer's
21.240234375,T3,6.943313228108587e-13,-12.15843324232364,Alzheimer's
21.484375,T3,7.375627602076547e-13,-12.13220101907564,Alzheimer's
21.728515625,T3,7.091983956280392e-13,-12.149232255545284,Alzheimer's
21.97265625,T3,6.721606032416078e-13,-12.17252694604117,Alzheimer's
22.216796875,T3,6.639334144272284e-13,-12.177875473639292,Alzheimer's
22.4609375,T3,7.058872959088177e-13,-12.151264634177904,Alzheimer's
22.705078125,T3,6.539215900012999e-13,-12.184474323650171,Alzheimer's
22.94921875,T3,5.823851699060704e-13,-12.234789692606356,Alzheimer's
23.193359375,T3,5.759529332605981e-13,-12.239613005570522,Alzheimer's
23.4375,T3,5.710382193467875e-13,-12.243334823635175,Alzheimer's
23.681640625,T3,5.093267271549785e-13,-12.293003533422556,Alzheimer's
23.92578125,T3,5.876589708970591e-13,-12.23087462974676,Alzheimer's
24.169921875,T3,6.066061432210417e-13,-12.217093195816505,Alzheimer's
24.4140625,T3,5.40637039052039e-13,-12.267094204096262,Alzheimer's
24.658203125,T3,5.151984181040935e-13,-12.28802547912984,Alzheimer's
24.90234375,T3,4.678365501627732e-13,-12.329905851543709,Alzheimer's
25.146484375,T3,4.374800456263959e-13,-12.35904175126334,Alzheimer's
25.390625,T3,5.064632733473424e-13,-12.295452042427875,Alzheimer's
25.634765625,T3,4.2888276847307864e-13,-12.367661402367574,Alzheimer's
25.87890625,T3,4.825926690580919e-13,-12.316419279633616,Alzheimer's
26.123046875,T3,5.493688545397252e-13,-12.260135965747184,Alzheimer's
26.3671875,T3,5.23436884165265e-13,-12.281135677903526,Alzheimer's
26.611328125,T3,5.02472965882313e-13,-12.298887299248705,Alzheimer's
26.85546875,T3,5.63620699080217e-13,-12.249013065720158,Alzheimer's
27.099609375,T3,5.64078701499457e-13,-12.248660298069115,Alzheimer's
27.34375,T3,5.357228052400735e-13,-12.271059865706452,Alzheimer's
27.587890625,T3,5.603566643718543e-13,-12.251535458596653,Alzheimer's
27.83203125,T3,5.548390350491166e-13,-12.255832992245338,Alzheimer's
28.076171875,T3,5.758025997400127e-13,-12.239726378620505,Alzheimer's
28.3203125,T3,5.20748670589378e-13,-12.283371830081965,Alzheimer's
28.564453125,T3,5.484625331922803e-13,-12.26085303478683,Alzheimer's
28.80859375,T3,6.481099568257604e-13,-12.18835130648811,Alzheimer's
29.052734375,T3,6.043807231523867e-13,-12.218689396024038,Alzheimer's
29.296875,T3,5.502674303831137e-13,-12.259426191756331,Alzheimer's
29.541015625,T3,5.433198065983381e-13,-12.264944462572442,Alzheimer's
29.78515625,T3,5.760125920883999e-13,-12.23956802245399,Alzheimer's
30.029296875,T3,5.875082681523883e-13,-12.230986017077178,Alzheimer's
30.2734375,T3,6.190096167856206e-13,-12.208302603832086,Alzheimer's
30.517578125,T3,7.290418669214749e-13,-12.137247530597152,Alzheimer's
30.76171875,T3,6.719548598929502e-13,-12.172659900692995,Alzheimer's
31.005859375,T3,6.212145557448272e-13,-12.206758376823714,Alzheimer's
31.25,T3,5.878631748812922e-13,-12.230723744176894,Alzheimer's
31.494140625,T3,6.070185858048357e-13,-12.216798011414182,Alzheimer's
31.73828125,T3,6.700360128843895e-13,-12.173901854348951,Alzheimer's
31.982421875,T3,6.239197080336882e-13,-12.204871295896966,Alzheimer's
32.2265625,T3,5.489267094908591e-13,-12.2604856369497,Alzheimer's
32.470703125,T3,5.581024521097748e-13,-12.253286069338913,Alzheimer's
32.71484375,T3,5.563866889466651e-13,-12.25462326866231,Alzheimer's
32.958984375,T3,4.66531369751734e-13,-12.331119148804866,Alzheimer's
33.203125,T3,4.670924831531646e-13,-12.330597121689673,Alzheimer's
33.447265625,T3,5.26841365547633e-13,-12.278320133247467,Alzheimer's
33.69140625,T3,4.993835215018329e-13,-12.301565792459034,Alzheimer's
33.935546875,T3,6.07270528880007e-13,-12.216617794878356,Alzheimer's
34.1796875,T3,6.935237224091291e-13,-12.15893867902447,Alzheimer's
34.423828125,T3,6.143172559916225e-13,-12.211607285304424,Alzheimer's
34.66796875,T3,6.247461466464387e-13,-12.204296413865537,Alzheimer's
34.912109375,T3,5.570626591736288e-13,-12.25409595203841,Alzheimer's
35.15625,T3,5.560139372094621e-13,-12.254914322127831,Alzheimer's
35.400390625,T3,5.538927507639059e-13,-12.256574318774303,Alzheimer's
35.64453125,T3,5.809235022991416e-13,-12.235881053008438,Alzheimer's
35.888671875,T3,6.883311079544371e-13,-12.162202602801823,Alzheimer's
36.1328125,T3,6.530302175650279e-13,-12.185066722219387,Alzheimer's
36.376953125,T3,7.910498425890072e-13,-12.10179615154732,Alzheimer's
36.62109375,T3,7.805508885990279e-13,-12.107598777524943,Alzheimer's
36.865234375,T3,5.932303185332856e-13,-12.226776661360397,Alzheimer's
37.109375,T3,6.275654956709429e-13,-12.20234094247779,Alzheimer's
37.353515625,T3,6.953579701635075e-13,-12.157791563117383,Alzheimer's
37.59765625,T3,6.09161132812574e-13,-12.215267814370003,Alzheimer's
37.841796875,T3,5.417727958391511e-13,-12.266182806083142,Alzheimer's
38.0859375,T3,5.017717984477105e-13,-12.299493751396698,Alzheimer's
38.330078125,T3,5.887201247853961e-13,-12.230091118028737,Alzheimer's
38.57421875,T3,7.349316446749807e-13,-12.13375305237291,Alzheimer's
38.818359375,T3,7.343144732012444e-13,-12.134117911844628,Alzheimer's
39.0625,T3,4.819867498259303e-13,-12.316964900675217,Alzheimer's
39.306640625,T3,5.509600114704758e-13,-12.258879920981128,Alzheimer's
39.55078125,T3,5.58369608879373e-13,-12.25307822766135,Alzheimer's
39.794921875,T3,5.473996568598485e-13,-12.261695479165429,Alzheimer's
0.0,T4,6.79207245202137e-10,-9.167997690057204,Alzheimer's
0.244140625,T4,5.7443179106786854e-09,-8.240761532722429,Alzheimer's
0.48828125,T4,2.161002874287861e-09,-8.665344655473756,Alzheimer's
0.732421875,T4,8.466953694845807e-10,-9.072272815346798,Alzheimer's
0.9765625,T4,4.79762945352994e-10,-9.318973297948364,Alzheimer's
1.220703125,T4,3.1239502997314937e-10,-9.50529588411742,Alzheimer's
1.46484375,T4,2.1229985954584354e-10,-9.673050293156118,Alzheimer's
1.708984375,T4,1.6010480093781398e-10,-9.795595645035483,Alzheimer's
1.953125,T4,1.3295500778113386e-10,-9.87629530022219,Alzheimer's
2.197265625,T4,9.322704725032303e-11,-10.03045807082795,Alzheimer's
2.44140625,T4,7.278012336993392e-11,-10.137987212574512,Alzheimer's
2.685546875,T4,6.162585358630925e-11,-10.210237052213593,Alzheimer's
2.9296875,T4,5.097650806164796e-11,-10.292629917424971,Alzheimer's
3.173828125,T4,3.951760186253507e-11,-10.403209418575022,Alzheimer's
3.41796875,T4,3.5724527597184235e-11,-10.44703350538633,Alzheimer's
3.662109375,T4,3.1216616536666065e-11,-10.505614170430729,Alzheimer's
3.90625,T4,2.5060962919829095e-11,-10.60100224608193,Alzheimer's
4.150390625,T4,2.345261883585829e-11,-10.62980865476301,Alzheimer's
4.39453125,T4,1.958344416011716e-11,-10.708110926006128,Alzheimer's
4.638671875,T4,1.615358584462602e-11,-10.791731056015747,Alzheimer's
4.8828125,T4,1.4202050589094807e-11,-10.84764894468505,Alzheimer's
5.126953125,T4,1.1769122272537475e-11,-10.92925592512663,Alzheimer's
5.37109375,T4,1.0222484801435327e-11,-10.990443526472593,Alzheimer's
5.615234375,T4,9.845614762196858e-12,-11.006757161243058,Alzheimer's
5.859375,T4,8.902209945826624e-12,-11.050502167721566,Alzheimer's
6.103515625,T4,9.01083814951531e-12,-11.045234810932152,Alzheimer's
6.34765625,T4,7.975318222446072e-12,-11.098251979180484,Alzheimer's
6.591796875,T4,7.276074336470624e-12,-11.138102872589029,Alzheimer's
6.8359375,T4,5.877708679671786e-12,-11.23079194292253,Alzheimer's
7.080078125,T4,5.829853508538982e-12,-11.23434235797383,Alzheimer's
7.32421875,T4,5.758942631872499e-12,-11.239657247704736,Alzheimer's
7.568359375,T4,5.746932441134128e-12,-11.24056390824565,Alzheimer's
7.8125,T4,4.851035970149228e-12,-11.314165505093705,Alzheimer's
8.056640625,T4,5.090677658233277e-12,-11.293224401623554,Alzheimer's
8.30078125,T4,5.218144294202171e-12,-11.282483915785946,Alzheimer's
8.544921875,T4,4.122569704456557e-12,-11.384831992565209,Alzheimer's
8.7890625,T4,3.928930273131247e-12,-11.4057256785598,Alzheimer's
9.033203125,T4,3.487191598131163e-12,-11.45752419035699,Alzheimer's
9.27734375,T4,3.468002519891008e-12,-11.459920595632283,Alzheimer's
9.521484375,T4,3.585666443812065e-12,-11.445430113086577,Alzheimer's
9.765625,T4,3.2467484133709965e-12,-11.488551363027188,Alzheimer's
10.009765625,T4,2.482068864853528e-12,-11.605186173195472,Alzheimer's
10.25390625,T4,2.6748670203239607e-12,-11.572697803839032,Alzheimer's
