frequency,channel,power,log_power
29.052734375,C3,3.0499725390897e-13,-12.51570407087469
29.296875,C3,3.1601374010641513e-13,-12.500294034082012
29.541015625,C3,2.982874031912725e-13,-12.525365086698393
29.78515625,C3,3.168783766339291e-13,-12.499107395486156
30.029296875,C3,3.106501185689458e-13,-12.507728476289305
30.2734375,C3,2.830338306703989e-13,-12.548161650711215
30.517578125,C3,2.40631275732875e-13,-12.618647926474734
30.76171875,C3,2.6583494700536563e-13,-12.575387926726874
31.005859375,C3,2.6004475535824764e-13,-12.58495190075068
31.25,C3,2.697589143295174e-13,-12.569024194911403
31.494140625,C3,2.699722173447648e-13,-12.56868092648799
31.73828125,C3,2.5582547209282345e-13,-12.592056215765863
31.982421875,C3,2.6962417659352695e-13,-12.569241168181225
32.2265625,C3,2.585854041199985e-13,-12.58739599256096
32.470703125,C3,2.6665298572990224e-13,-12.574053549131822
32.71484375,C3,2.5385568713227785e-13,-12.595413102645432
32.958984375,C3,2.2969739084173104e-13,-12.63884393797639
33.203125,C3,2.2103830174622587e-13,-12.655532464795654
33.447265625,C3,2.2879027319137543e-13,-12.640562443118117
33.69140625,C3,2.326838383028381e-13,-12.63323378078568
33.935546875,C3,2.1720615967188746e-13,-12.66312786290649
34.1796875,C3,2.2128243779281602e-13,-12.655053052734871
34.423828125,C3,2.344446982265592e-13,-12.629959584025514
34.66796875,C3,2.219492427449244e-13,-12.653746332378924
34.912109375,C3,2.1382308422379034e-13,-12.669945410400272
35.15625,C3,2.072225473384154e-13,-12.68356299191954
35.400390625,C3,2.3669174649518e-13,-12.625816885772203
35.64453125,C3,2.246331068056015e-13,-12.648526236305194
35.888671875,C3,2.1696243086087618e-13,-12.663615461922772
36.1328125,C3,2.200263142756629e-13,-12.657525376171849
36.376953125,C3,2.401099418405066e-13,-12.619589857447833
36.62109375,C3,2.2211824084768522e-13,-12.653415774750924
36.865234375,C3,2.234807057708314e-13,-12.650759965771272
37.109375,C3,2.304436823032025e-13,-12.637435193716364
37.353515625,C3,2.182677981290093e-13,-12.661010332666786
37.59765625,C3,2.0810847655011578e-13,-12.681710230004773
37.841796875,C3,2.025791521559524e-13,-12.693405250829153
38.0859375,C3,2.2348405451920877e-13,-12.65075345813098
38.330078125,C3,1.9052455547904541e-13,-12.720049042971073
38.57421875,C3,2.2094338094042647e-13,-12.655719004575129
38.818359375,C3,2.244394672284847e-13,-12.648900770890002
39.0625,C3,2.087656569950357e-13,-12.680340943429714
39.306640625,C3,1.863844729243523e-13,-12.72959027011588
39.55078125,C3,1.9521182933152318e-13,-12.70949386875055
39.794921875,C3,1.885370271272752e-13,-12.724603345204097
0.0,C4,4.3358749805691105e-10,-9.362923248617207
0.244140625,C4,4.413617390715292e-09,-8.355205317822112
0.48828125,C4,2.0848260985355e-09,-8.680930164956985
0.732421875,C4,1.056589826479917e-09,-8.976093575292941
0.9765625,C4,6.406846980883125e-10,-9.193355648436995
1.220703125,C4,4.643282941354152e-10,-9.333174851521237
1.46484375,C4,3.8702313919979085e-10,-9.41226306876308
1.708984375,C4,2.6882441765657535e-10,-9.57053128631803
1.953125,C4,1.7170730553257994e-10,-9.765211226766915
2.197265625,C4,1.5776513911559728e-10,-9.801988955260407
2.44140625,C4,1.46212141777014e-10,-9.835016561114092
2.685546875,C4,1.4716079531266343e-10,-9.832207873742734
2.9296875,C4,1.3329036269355248e-10,-9.875201250288441
3.173828125,C4,1.0074849588931568e-10,-9.996761428877637
3.41796875,C4,7.377291245692129e-11,-10.132103070831958
3.662109375,C4,7.439441761430073e-11,-10.128459651688845
3.90625,C4,5.976891393895987e-11,-10.223524635660414
4.150390625,C4,5.5753498382320176e-11,-10.25372787661219
4.39453125,C4,4.287713920694652e-11,-10.36777419878366
4.638671875,C4,3.4358159375861004e-11,-10.46397011010035
4.8828125,C4,3.254254033030684e-11,-10.48754854825311
5.126953125,C4,3.2819694194621853e-11,-10.48386546990715
5.37109375,C4,3.1050561821223807e-11,-10.507930537398837
5.615234375,C4,2.427768457595692e-11,-10.614792735382439
5.859375,C4,1.689543634585513e-11,-10.772230587544012
6.103515625,C4,1.854926506309636e-11,-10.731673292807145
6.34765625,C4,1.895798581946788e-11,-10.722207805919764
6.591796875,C4,1.4723541501694238e-11,-10.831987715158034
6.8359375,C4,1.1230394947293168e-11,-10.949604970326789
7.080078125,C4,1.1385544443653102e-11,-10.943646197089173
7.32421875,C4,1.2269810721678424e-11,-10.911162136797417
7.568359375,C4,1.0976846057099252e-11,-10.95952242643973
7.8125,C4,9.214642250877704e-12,-11.035521521159579
8.056640625,C4,7.776315006196261e-12,-11.109226155144297
8.30078125,C4,7.359432426645014e-12,-11.13315567798328
8.544921875,C4,6.733875098370467e-12,-11.17173494327783
8.7890625,C4,7.2399100538075265e-12,-11.140266829297012
9.033203125,C4,6.807731665147874e-12,-11.166997570820392
9.27734375,C4,5.99817238893677e-12,-11.221981056667836
9.521484375,C4,5.86064354638806e-12,-11.232054692292564
9.765625,C4,5.3463298438617696e-12,-11.271944250788975
10.009765625,C4,5.063710226934324e-12,-11.29553115497415
10.25390625,C4,4.419145871270192e-12,-11.35466166260559
10.498046875,C4,3.346193779091494e-12,-11.475448912520871
10.7421875,C4,3.1510751303828685e-12,-11.501541241915902
10.986328125,C4,2.8280272918209828e-12,-11.548516403704678
11.23046875,C4,2.847337831545035e-12,-11.545561001531816
11.474609375,C4,2.381568771919715e-12,-11.623136872966581
11.71875,C4,2.30828680829829e-12,-11.636710230385177
11.962890625,C4,2.166818605163034e-12,-11.664177444044338
12.20703125,C4,2.0720005426098783e-12,-11.683610135194929
12.451171875,C4,1.8781043609853305e-12,-11.726280278874603
12.6953125,C4,1.768228938323307e-12,-11.752461506170409
12.939453125,C4,1.707561111541461e-12,-11.767623744495445
13.18359375,C4,1.6853558520724956e-12,-11.77330838661771
13.427734375,C4,1.5843501065577593e-12,-11.80014884260442
13.671875,C4,1.4782504250940665e-12,-11.830251987440658
13.916015625,C4,1.526282399784099e-12,-11.816365103785408
14.16015625,C4,1.461838736033938e-12,-11.835100534295732
14.404296875,C4,1.2404045998236141e-12,-11.906436631926562
14.6484375,C4,1.2592798096393753e-12,-11.899877759740724
14.892578125,C4,1.2761338893004345e-12,-11.894103757955055
15.13671875,C4,1.3455691346826154e-12,-11.871093983489358
15.380859375,C4,1.239220886531779e-12,-11.906851275341609
15.625,C4,1.2430741598155158e-12,-11.90550296127153
15.869140625,C4,1.3330120643842245e-12,-11.875165919999654
16.11328125,C4,1.0737059546497754e-12,-11.969114638336391
16.357421875,C4,1.1382931029662046e-12,-11.943745895576368
16.6015625,C4,1.1722060043953022e-12,-11.930996058360416
16.845703125,C4,1.124954388692336e-12,-11.948865085677772
17.08984375,C4,1.1357142132540717e-12,-11.944730939066403
17.333984375,C4,1.1692352031212778e-12,-11.932098117458322
17.578125,C4,1.1534506473766838e-12,-11.93800098287718
17.822265625,C4,9.821287101277781e-13,-12.007831593236151
18.06640625,C4,1.0254978562634372e-12,-11.98906524315903
18.310546875,C4,9.87259265718662e-13,-12.005568781590808
18.5546875,C4,9.849392290649366e-13,-12.006590564726705
18.798828125,C4,1.0306333502069609e-12,-11.986895808336703
19.04296875,C4,1.1141445727974488e-12,-11.953058450908863
19.287109375,C4,1.097622036768351e-12,-11.959547182294374
19.53125,C4,1.0319341592875021e-12,-11.986348011207166
19.775390625,C4,8.509997511828853e-13,-12.070070566895337
20.01953125,C4,8.697731101211742e-13,-12.060594023098036
20.263671875,C4,7.57824388593368e-13,-12.120431422205543
20.5078125,C4,8.12737183153635e-13,-12.090049870591653
20.751953125,C4,7.881761957831529e-13,-12.10337668567967
20.99609375,C4,8.191232599677627e-13,-12.086650741589995
21.240234375,C4,7.835220544563427e-13,-12.105948774570136
21.484375,C4,8.154837827315189e-13,-12.088584671215052
21.728515625,C4,8.129445033458234e-13,-12.089939101039791
21.97265625,C4,7.16177187723186e-13,-12.14497951661611
22.216796875,C4,6.443420943309377e-13,-12.190883495631024
22.4609375,C4,7.023018462944996e-13,-12.153476189857301
22.705078125,C4,7.078791138812817e-13,-12.150040901430048
22.94921875,C4,6.386132233471906e-13,-12.194762093051098
23.193359375,C4,5.732752030897149e-13,-12.241636843144583
23.4375,C4,5.842448592319705e-13,-12.23340510027422
23.681640625,C4,6.266535019778836e-13,-12.202972528985368
23.92578125,C4,6.366090194931393e-13,-12.196127212575917
24.169921875,C4,5.853889380955552e-13,-12.232555488546318
24.4140625,C4,6.12468639310681e-13,-12.21291614389895
24.658203125,C4,5.501724324011791e-13,-12.259501174680604
24.90234375,C4,5.895801755568295e-13,-12.229457127915325
25.146484375,C4,5.203178914233112e-13,-12.283731240387212
25.390625,C4,5.518992873584909e-13,-12.258140166718347
25.634765625,C4,5.396812880530313e-13,-12.267862639626456
25.87890625,C4,4.697017550323883e-13,-12.328177817079988
26.123046875,C4,4.790386242405894e-13,-12.319629468593176
26.3671875,C4,4.945435268311692e-13,-12.30579547832225
26.611328125,C4,5.174306214032037e-13,-12.286147873429826
26.85546875,C4,4.870547948782837e-13,-12.312422176825185
27.099609375,C4,4.590212802280548e-13,-12.338167180102417
27.34375,C4,4.258325394916689e-13,-12.370761155528667
27.587890625,C4,4.4651964985337744e-13,-12.35015942449074
27.83203125,C4,4.2911024086363334e-13,-12.367431120756319
28.076171875,C4,3.543816699043044e-13,-12.450528749723162
28.3203125,C4,3.648776005722514e-13,-12.437852796669489
28.564453125,C4,3.6247066771296583e-13,-12.440727132171114
28.80859375,C4,3.71398229528716e-13,-12.43016017089172
29.052734375,C4,3.7934204567291997e-13,-12.420969018115207
29.296875,C4,3.740227028142504e-13,-12.427102035746822
29.541015625,C4,3.3380586693433144e-13,-12.47650603447878
29.78515625,C4,2.9545387217456e-13,-12.52951031384805
30.029296875,C4,3.179630108595908e-13,-12.49762339924173
30.2734375,C4,3.333761685951028e-13,-12.477065448951816
30.517578125,C4,2.9373802288628897e-13,-12.532039832636597
30.76171875,C4,2.706389923214653e-13,-12.567609632239149
31.005859375,C4,3.099175487589294e-13,-12.508753831591022
31.25,C4,3.2228431886773363e-13,-12.491760825095454
31.494140625,C4,2.8215212424640265e-13,-12.549516675696907
31.73828125,C4,3.083050097408199e-13,-12.511019418234513
31.982421875,C4,3.128988112196643e-13,-12.504596086843327
32.2265625,C4,3.2163015349633463e-13,-12.492643242003238
32.470703125,C4,2.983763876820937e-13,-12.525235548173628
32.71484375,C4,2.7070328350240405e-13,-12.567506476411515
32.958984375,C4,2.63227471103752e-13,-12.579668788590764
33.203125,C4,2.5589322228225733e-13,-12.591941216904518
33.447265625,C4,2.751990979697444e-13,-12.56035299393727
33.69140625,C4,2.785142990317153e-13,-12.55515250307138
33.935546875,C4,2.66709214748085e-13,-12.573961979266585
34.1796875,C4,2.293661367563606e-13,-12.639470700233483
34.423828125,C4,2.22409468878604e-13,-12.6528467270082
34.66796875,C4,2.4257736087143294e-13,-12.615149733178422
34.912109375,C4,2.546838203178119e-13,-12.593998644238928
35.15625,C4,2.4691872124528997e-13,-12.607445980844536
35.400390625,C4,2.426827333612424e-13,-12.61496112219585
35.64453125,C4,2.362286355303668e-13,-12.626667458547077
35.888671875,C4,2.2283535880961461e-13,-12.652015895556179
36.1328125,C4,2.1209587776091125e-13,-12.673467772233494
36.376953125,C4,2.2640905750063322e-13,-12.645106203173425
36.62109375,C4,2.3074286991300193e-13,-12.636871710043247
36.865234375,C4,2.3616112198298763e-13,-12.626791596553094
37.109375,C4,2.5550880089081415e-13,-12.59259413618489
37.353515625,C4,2.542522331587913e-13,-12.594735223875105
37.59765625,C4,2.1346696798295729e-13,-12.670669318449711
37.841796875,C4,2.1347758451424002e-13,-12.670647719856044
38.0859375,C4,2.553663912561857e-13,-12.59283626076264
38.330078125,C4,2.411036092845765e-13,-12.617796288251155
38.57421875,C4,2.216137933763189e-13,-12.65440321235157
38.818359375,C4,2.1679886770036152e-13,-12.66394299036598
39.0625,C4,2.166090287179294e-13,-12.664323445029932
39.306640625,C4,2.194878160957416e-13,-12.658589582707734
39.55078125,C4,2.310030205218716e-13,-12.636382341374501
39.794921875,C4,1.9349792084571945e-13,-12.713323697157122
0.0,P3,5.458190940084573e-10,-9.262951275779598
0.244140625,P3,5.2882150258704705e-09,-8.276690894170976
0.48828125,P3,2.244412528394042e-09,-8.648897315713896
0.732421875,P3,1.059875913881868e-09,-8.97474497725492
0.9765625,P3,6.241162256208322e-10,-9.204734526590736
1.220703125,P3,4.5930345887031485e-10,-9.33790028403421
1.46484375,P3,3.8564345644598885e-10,-9.41381403329798
1.708984375,P3,2.6013140099307493e-10,-9.584807220065205
1.953125,P3,1.6279660772399622e-10,-9.788354648968308
2.197265625,P3,1.4471209955580138e-10,-9.839495155469539
2.44140625,P3,1.3445883086969842e-10,-9.871410669290176
2.685546875,P3,1.3703594896654401e-10,-9.86316548839252
2.9296875,P3,1.2137049631399731e-10,-9.915886872118072
3.173828125,P3,8.967197387193458e-11,-10.047343270385428
3.41796875,P3,6.595861084166634e-11,-10.180728499633824
3.662109375,P3,6.500164104053842e-11,-10.187075678959392
3.90625,P3,5.27242307963197e-11,-10.277989747545814
4.150390625,P3,4.6025450549837065e-11,-10.337001951431219
4.39453125,P3,3.531018161585079e-11,-10.45210004866293
4.638671875,P3,2.914142009392647e-11,-10.535489288395521
4.8828125,P3,2.7710238643924783e-11,-10.557359734005088
5.126953125,P3,2.828282165812315e-11,-10.54847726498042
5.37109375,P3,2.6491210939585434e-11,-10.576898189216552
5.615234375,P3,2.0801696480621e-11,-10.681901244742631
5.859375,P3,1.4421995466565974e-11,-10.840974645291922
6.103515625,P3,1.6108283853700705e-11,-10.792950726034451
6.34765625,P3,1.4902827153325625e-11,-10.826731335573001
6.591796875,P3,1.1731367633859649e-11,-10.93065135521476
6.8359375,P3,9.439474793008355e-12,-11.025052168926903
7.080078125,P3,9.8902929809322e-12,-11.004790843072435
7.32421875,P3,1.0659815895229556e-11,-10.972250295907603
7.568359375,P3,9.559891926608298e-12,-11.019547017341363
7.8125,P3,9.644164971227e-12,-11.01573536927335
8.056640625,P3,9.312266619577206e-12,-11.030944598227528
8.30078125,P3,1.0428832551949155e-11,-10.98176430563139
8.544921875,P3,1.2805630874096576e-11,-10.892599020991739
8.7890625,P3,2.005943556817869e-11,-10.697681291309324
9.033203125,P3,2.055222298069473e-11,-10.687141196851872
9.27734375,P3,1.8035272377917752e-11,-10.743877294358459
9.521484375,P3,1.6986405527109284e-11,-10.769898511943028
9.765625,P3,1.3896391225117272e-11,-10.857097967695823
10.009765625,P3,9.669352110498268e-12,-11.014602624599723
10.25390625,P3,6.2908077444985e-12,-11.201293587232618
10.498046875,P3,4.351197887466246e-12,-11.361391165045518
10.7421875,P3,4.154250369002363e-12,-11.381507332885295
10.986328125,P3,3.597554304263045e-12,-11.443992641765565
11.23046875,P3,3.206936125616298e-12,-11.49390969007737
11.474609375,P3,2.8289304601024497e-12,-11.548377728105034
11.71875,P3,2.3768089845446077e-12,-11.62400571953039
11.962890625,P3,2.3021163546144204e-12,-11.637872729841781
12.20703125,P3,2.1717404945106268e-12,-11.663192070674015
12.451171875,P3,2.1202744472268717e-12,-11.673607920579803
12.6953125,P3,1.8997707333995083e-12,-11.72129880706154
12.939453125,P3,1.96776815443132e-12,-11.70602607215599
13.18359375,P3,1.791444445554497e-12,-11.746796655185967
13.427734375,P3,1.686435342887742e-12,-11.77303030479518
13.671875,P3,1.5615987684461454e-12,-11.806430542183309
13.916015625,P3,1.5822977860314254e-12,-11.800711779586814
14.16015625,P3,1.5401264505233016e-12,-11.81244362039081
14.404296875,P3,1.4538252845089648e-12,-11.837487782289118
14.6484375,P3,1.3725744487266936e-12,-11.862464090014988
14.892578125,P3,1.2947164836056542e-12,-11.887825322768862
15.13671875,P3,1.3218278386860066e-12,-11.878825105801646
15.380859375,P3,1.3547753117469053e-12,-11.868132726162173
15.625,P3,1.267000057176091e-12,-11.897223365518089
15.869140625,P3,1.362091417700815e-12,-11.865793743472674
16.11328125,P3,1.1450419721559657e-12,-11.941178593724405
16.357421875,P3,1.251508467387883e-12,-11.902566207719847
16.6015625,P3,1.3877680530207922e-12,-11.857683114364457
16.845703125,P3,1.4360340270206716e-12,-11.842835269305256
17.08984375,P3,1.412953972194137e-12,-11.849871985318945
17.333984375,P3,1.432739447844197e-12,-11.843832781446316
17.578125,P3,1.2947869130306873e-12,-11.887801698848767
17.822265625,P3,1.408529784082762e-12,-11.851233965202146
18.06640625,P3,1.420452196993997e-12,-11.84757337716882
18.310546875,P3,1.3571144203171005e-12,-11.867383534788702
18.5546875,P3,1.3533907197351361e-12,-11.868576805820364
18.798828125,P3,1.168447526365108e-12,-11.93239078649964
19.04296875,P3,1.238307122827977e-12,-11.907171628977022
19.287109375,P3,1.186804004074678e-12,-11.925620997117074
19.53125,P3,1.1165469876336078e-12,-11.952122995798451
19.775390625,P3,1.025988134825933e-12,-11.988857661650538
20.01953125,P3,9.373359399305145e-13,-12.02810473065936
20.263671875,P3,9.29516329984188e-13,-12.031742976026859
20.5078125,P3,7.978923547731714e-13,-12.098055696219975
20.751953125,P3,9.10820772772704e-13,-12.040567073140686
20.99609375,P3,7.927145736006345e-13,-12.10088315747942
21.240234375,P3,7.53621369959499e-13,-12.122846795029535
21.484375,P3,7.180775720131582e-13,-12.143828637543873
21.728515625,P3,7.616764585792559e-13,-12.118229467102061
21.97265625,P3,6.637742159422074e-13,-12.177979621604285
22.216796875,P3,6.615010123509897e-13,-12.179469486838366
22.4609375,P3,6.780489286583354e-13,-12.168738965897518
22.705078125,P3,5.686274192796732e-13,-12.245172202410698
22.94921875,P3,5.32307126147703e-13,-12.273837719763918
23.193359375,P3,6.002218621880176e-13,-12.221688190092935
23.4375,P3,5.189172590213527e-13,-12.28490188456989
23.681640625,P3,5.552096486436056e-13,-12.25554299515359
23.92578125,P3,5.624779361815155e-13,-12.249894508563358
24.169921875,P3,5.227057943749242e-13,-12.281742685570688
24.4140625,P3,5.555790717138076e-13,-12.255254122204393
24.658203125,P3,4.410426887957941e-13,-12.355519372865045
24.90234375,P3,4.627806238522677e-13,-12.334624832801968
25.146484375,P3,5.016399610255407e-13,-12.299607874566465
25.390625,P3,4.900607137984787e-13,-12.30975011173835
25.634765625,P3,4.571936689736971e-13,-12.339899792163076
25.87890625,P3,4.690380755516668e-13,-12.328791900716075
26.123046875,P3,4.909830761630015e-13,-12.308933477440561
26.3671875,P3,4.827196380764881e-13,-12.316305032785268
26.611328125,P3,4.4259199439255205e-13,-12.353996445859694
26.85546875,P3,4.495383731317487e-13,-12.347233230453401
27.099609375,P3,4.2199936291542183e-13,-12.374688204684121
27.34375,P3,4.05783851711763e-13,-12.39170523983598
27.587890625,P3,3.9800133126618397e-13,-12.400115475261511
27.83203125,P3,4.01894378652623e-13,-12.395888068297191
28.076171875,P3,3.677493890516239e-13,-12.434448040100715
28.3203125,P3,3.636934786220076e-13,-12.439264486198157
28.564453125,P3,3.393112206370485e-13,-12.469401778491696
28.80859375,P3,3.170590550043136e-13,-12.498859839126599
29.052734375,P3,3.452753859882786e-13,-12.461834380557248
29.296875,P3,3.5587251632235255e-13,-12.44870555082851
29.541015625,P3,3.127478042353551e-13,-12.504805730753061
29.78515625,P3,3.407985451586148e-13,-12.467502267869346
30.029296875,P3,3.1956162490537383e-13,-12.49544537920938
30.2734375,P3,2.960879526081893e-13,-12.528579263067394
30.517578125,P3,2.686995101655555e-13,-12.570733125277252
30.76171875,P3,2.898804366337261e-13,-12.537781093195228
31.005859375,P3,3.176164272674766e-13,-12.498097043754006
31.25,P3,3.484235696633086e-13,-12.457892474133702
31.494140625,P3,2.93380802066996e-13,-12.532568308451678
31.73828125,P3,2.6979433361433233e-13,-12.568967175886762
31.982421875,P3,2.981295048699704e-13,-12.525595041182642
32.2265625,P3,2.6295055177368134e-13,-12.580125913528928
32.470703125,P3,3.129950750839507e-13,-12.504462495938188
32.71484375,P3,3.1930710617787345e-13,-12.495791416131723
32.958984375,P3,2.604952010550165e-13,-12.58420027303441
33.203125,P3,2.4783870386101257e-13,-12.605830870838428
33.447265625,P3,2.485589352220931e-13,-12.604570620181791
33.69140625,P3,2.695532856572781e-13,-12.569355370071188
33.935546875,P3,2.663031291131278e-13,-12.574623730487154
34.1796875,P3,2.64304663927403e-13,-12.577895173228244
34.423828125,P3,2.3385071380556885e-13,-12.631061300113627
34.66796875,P3,2.2411694588109558e-13,-12.649525304444808
34.912109375,P3,2.4226289983275384e-13,-12.61571308867544
35.15625,P3,2.343496868259448e-13,-12.630135622514391
35.400390625,P3,2.6222825338652825e-13,-12.581320517722904
35.64453125,P3,2.1740615730206166e-13,-12.662728160137299
35.888671875,P3,1.9675290076618417e-13,-12.706078856033903
36.1328125,P3,2.460804437397085e-13,-12.608922898744995
36.376953125,P3,2.923736571989657e-13,-12.534061759787043
36.62109375,P3,2.4883308864509497e-13,-12.604091869718781
36.865234375,P3,2.295427589101322e-13,-12.63913640281072
37.109375,P3,2.643236675512724e-13,-12.577863948382754
37.353515625,P3,2.314057137482544e-13,-12.635625921880802
37.59765625,P3,2.122984223412884e-13,-12.673053233205733
37.841796875,P3,2.1403624710868606e-13,-12.669512672509395
38.0859375,P3,2.079622516223039e-13,-12.68201548907531
38.330078125,P3,2.3280205498823963e-13,-12.63301319040482
38.57421875,P3,2.352562113384533e-13,-12.628458901314502
38.818359375,P3,2.1591569414615766e-13,-12.6657157891926
39.0625,P3,2.1305217818330402e-13,-12.67151402134077
39.306640625,P3,1.8649304666681619e-13,-12.729337356083326
39.55078125,P3,1.9460744013278038e-13,-12.710840560024279
39.794921875,P3,1.858376965326649e-13,-12.730866186275797
0.0,P4,5.298474330920128e-10,-9.275849165313952
0.244140625,P4,4.809879089136273e-09,-8.31786584079476
0.48828125,P4,2.0974147982116003e-09,-8.678315672176547
0.732421875,P4,1.0373202410701394e-09,-8.984087147700413
0.9765625,P4,6.289215751449137e-10,-9.201403506550411
1.220703125,P4,4.639080633904172e-10,-9.333568078751926
1.46484375,P4,3.7438236647854367e-10,-9.426684614852235
1.708984375,P4,2.446824743419861e-10,-9.611397136366007
1.953125,P4,1.5119336783673016e-10,-9.82046725893457
2.197265625,P4,1.4095792247093876e-10,-9.85091050979792
2.44140625,P4,1.323590684260287e-10,-9.878246298167209
2.685546875,P4,1.3675168689033148e-10,-9.86406730775399
2.9296875,P4,1.1603259724720999e-10,-9.935419986498479
3.173828125,P4,8.373500281458733e-11,-10.077092960746045
3.41796875,P4,6.290266520304225e-11,-10.201330952989506
3.662109375,P4,6.430305331798769e-11,-10.191768404872501
3.90625,P4,5.0421644135847405e-11,-10.297382997067261
4.150390625,P4,4.616968400546946e-11,-10.335643097836785
4.39453125,P4,3.3108888083097124e-11,-10.480055404191571
4.638671875,P4,2.6837455647770927e-11,-10.571258660280678
4.8828125,P4,2.6905391338510446e-11,-10.570160686764872
5.126953125,P4,2.748999199943928e-11,-10.56082538655158
5.37109375,P4,2.5198153233006097e-11,-10.598631287397218
5.615234375,P4,1.86234560330833e-11,-10.729939722021635
5.859375,P4,1.3017832240537989e-11,-10.885461329466288
6.103515625,P4,1.5008425490925503e-11,-10.823664866482225
6.34765625,P4,1.489836411809308e-11,-10.826861415714486
6.591796875,P4,1.1740441449211463e-11,-10.930315572990265
6.8359375,P4,8.657165703847788e-12,-11.062624269721015
7.080078125,P4,9.534379116477008e-12,-11.020707583170413
7.32421875,P4,1.0299007574621588e-11,-10.987204622443466
7.568359375,P4,9.002941842197943e-12,-11.045615555330782
7.8125,P4,8.513303638625837e-12,-11.069901876624305
8.056640625,P4,7.914369472474189e-12,-11.101583679100157
8.30078125,P4,8.839405240177774e-12,-11.05357695552975
8.544921875,P4,1.1077913440842446e-11,-10.955542032609749
8.7890625,P4,1.668500418963392e-11,-10.777673679957067
9.033203125,P4,1.5383395433141852e-11,-10.812947796190901
9.27734375,P4,1.6397624156314784e-11,-10.785219072107692
9.521484375,P4,1.703094687150058e-11,-10.768761205846195
9.765625,P4,1.2906091690898656e-11,-10.889205253787248
10.009765625,P4,9.852516436221886e-12,-11.006452831960505
10.25390625,P4,6.7790523395264495e-12,-11.168831012988363
10.498046875,P4,5.53815012470636e-12,-11.256635275847959
10.7421875,P4,4.828013340573583e-12,-11.316231538547868
10.986328125,P4,4.675256661992071e-12,-11.330194542261589
11.23046875,P4,4.15683351449996e-12,-11.381237369090583
11.474609375,P4,3.437556123448213e-12,-11.463750202571168
11.71875,P4,3.0227476722475106e-12,-11.519598104599975
11.962890625,P4,2.818080030762056e-12,-11.550046677506007
12.20703125,P4,2.434570752313491e-12,-11.613577599679255
12.451171875,P4,2.2729408560329775e-12,-11.643411864861346
12.6953125,P4,2.082628957525037e-12,-11.681388097336521
12.939453125,P4,1.9026275550588352e-12,-11.72064621781562
13.18359375,P4,1.845209199826693e-12,-11.733954388757025
13.427734375,P4,1.7461098597876825e-12,-11.757928435316238
13.671875,P4,1.7586439461865818e-12,-11.754822078597533
13.916015625,P4,1.8276496739265696e-12,-11.7381070467101
14.16015625,P4,1.6669709415627481e-12,-11.778071970675262
14.404296875,P4,1.436792474636606e-12,-11.842605955337374
14.6484375,P4,1.4031952078911588e-12,-11.852881907152193
14.892578125,P4,1.3381854241775013e-12,-11.87348370486591
15.13671875,P4,1.4074536684261306e-12,-11.851565892659957
15.380859375,P4,1.3408144210288633e-12,-11.872631327666978
15.625,P4,1.3860826855851985e-12,-11.858210861483032
15.869140625,P4,1.252585218800051e-12,-11.902192717520109
16.11328125,P4,1.1481628110226332e-12,-11.939996524032779
16.357421875,P4,1.2665317145844893e-12,-11.897383930787298
16.6015625,P4,1.3555268430622282e-12,-11.867891877804356
16.845703125,P4,1.3592124887190653e-12,-11.8667126437352
17.08984375,P4,1.3822586408520788e-12,-11.859410686494925
17.333984375,P4,1.3917090430232249e-12,-11.85645155080115
17.578125,P4,1.274345674255189e-12,-11.894712750918544
17.822265625,P4,1.3582822589492414e-12,-11.867009971759156
18.06640625,P4,1.3055586446448668e-12,-11.884203615243852
18.310546875,P4,1.1931383218363885e-12,-11.923309205174583
18.5546875,P4,1.2201707978333473e-12,-11.91357937312465
18.798828125,P4,1.3123334200513173e-12,-11.881955811231586
19.04296875,P4,1.3598345940424393e-12,-11.86651391461754
19.287109375,P4,1.242626658523283e-12,-11.905659333544916
19.53125,P4,1.060356075433408e-12,-11.974548270935168
19.775390625,P4,1.0449767623436354e-12,-11.98089336706311
20.01953125,P4,9.333365474660992e-13,-12.029961727794172
20.263671875,P4,8.684332865090412e-13,-12.061263538660562
20.5078125,P4,8.540515996941697e-13,-12.068515889515362
20.751953125,P4,8.70719517756951e-13,-12.060121720431797
20.99609375,P4,8.429183151555275e-13,-12.074214509593595
21.240234375,P4,7.724990407603337e-13,-12.112102051181772
21.484375,P4,7.708407932840107e-13,-12.113035310325149
21.728515625,P4,7.782209225362486e-13,-12.108897097330923
21.97265625,P4,6.705312718367996e-13,-12.173580962973515
22.216796875,P4,7.406212441779129e-13,-12.130403834688797
22.4609375,P4,7.784916197929952e-13,-12.108746058108382
22.705078125,P4,6.595738283098144e-13,-12.180736585359433
22.94921875,P4,5.673214006141949e-13,-12.246170833580805
23.193359375,P4,5.672939120578006e-13,-12.246191877062639
23.4375,P4,5.39632308871021e-13,-12.267902056138118
23.681640625,P4,5.594390598348997e-13,-12.252247214620631
23.92578125,P4,5.771888947394665e-13,-12.238682033433996
24.169921875,P4,5.290485722680102e-13,-12.276504453296415
24.4140625,P4,5.529131410858395e-13,-12.257343088062267
24.658203125,P4,4.540457329061135e-13,-12.34290040144141
24.90234375,P4,4.620239899100896e-13,-12.33533547376188
25.146484375,P4,4.404328217375996e-13,-12.35612032419532
25.390625,P4,4.691505894290276e-13,-12.328687733701202
